advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Derby News	Russell Pollard	584574371631157	Facebook	15	1	451985	105000	3569	462
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	16	1	451984	129000	1584	0
Tomas Tomilinas - naujienos		530620843630609	Facebook	18	1	451982	177000	2182	100
Politaia.org		617383885287512	Facebook	4	1	450996	210000	1196	200
Susanna Ceccardi	Susanna Ceccardi	257113927825642	Facebook	8	1	450992	150000	2392	400
Marius Bodea	Marius Bodea	1514760912172050	Facebook	15	1	450985	129000	648	84
ProDG	ProDG	89846075866	Facebook	46	1	450954	139000	5354	200
SOCIALDEMOKRATIET		AR271193993235136512	Google	36	1	450000	10000	1800	0
Catalunya RX Barcelona Spain		399978630169283	Facebook	4	1	449996	210000	1596	300
Animal Equality UK		2047806148766050	Facebook	4	1	449996	210000	4045	1851
Holzkern		550085078491459	Facebook	5	1	449995	180000	3995	1700
Ian Borg	Ian Borg	151496594943131	Facebook	6	1	449994	180000	594	0
البنك الدولي		142329112477770	Facebook	6	1	449994	150000	528	0
Wasabi -Learn Japanese Online-		1520460718232403	Facebook	7	1	449993	150000	2995	1133
Detention Action	Detention Action	271790429521112	Facebook	8	1	449992	120000	4619	925
Nicușor Dan	DRAGOMIRESCU STEFAN-IULIAN	230785173665770	Facebook	9	1	449991	90000	943	189
Minority SafePack		532492010145546	Facebook	19	1	449981	125000	1881	0
Csíkország	Csíkország	2229168487164126	Facebook	23	1	449977	129000	478	0
PNL Bistrița-Năsăud		709900909075368	Facebook	18	1	447982	95000	542	42
Kresťanská únia		558882197954288	Facebook	16	1	446984	125000	2784	300
Islington Labour	Islington Labour Party	131778003550432	Facebook	20	1	446980	113000	2291	0
sp.a Limburg	sp.a Limburg	885074558184212	Facebook	24	1	446976	182000	3576	300
zeroCO2		360133591158746	Facebook	15	1	445985	125000	1485	0
Cllr. Gareth Eales - For Northampton South	Northampton South Labour Party	625007417657121	Facebook	26	1	445974	119000	3441	115
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	32	1	445968	101000	5168	500
BIG Partei Deutschland	BIG Partei Deutschland	353378298097249	Facebook	63	1	445937	85000	6237	0
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	68	1	445932	107000	3735	267
Ecolo	Ecolo	38296327361	Facebook	28	1	444972	94000	3172	100
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	17	1	442983	148000	3283	400
The Adecco Group Deutschland		1736125310026401	Facebook	22	1	441978	176000	4278	800
Περιφέρεια σε Δράση - Κωστής Σιμιτσής	Κωστής Σιμιτσής	527150297793347	Facebook	11	1	440989	157000	1089	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	83	1	440917	139000	8217	0
FDP Hessen	FDP Hessen	188188564583	Facebook	11	1	439989	130000	1089	0
CAF Mab Copagri		623562751374487	Facebook	11	1	439989	130000	1889	200
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	12	1	439988	181000	2788	400
Wera Hobhouse MP	Wera Hobhouse MP	420598411423796	Facebook	16	1	438984	123000	3221	347
Un citoyen 2019		415805709187581	Facebook	12	1	436988	180000	6888	1200
FDP Düsseldorf	FDP Düsseldorf	318470087331	Facebook	14	1	436986	123000	3786	600
Paul Bristow	Conservatives	293864561226540	Facebook	354	1	435646	21000	41017	115
Anton Martvoň	Martvon Anton	351452264866192	Facebook	11	1	434989	126000	1889	200
Keskerakond	Keskerakond	161252453921396	Facebook	12	1	434988	123000	1188	0
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	25	1	434975	160000	158	15
Objetivo Mediterráneo		178884916351222	Facebook	191	1	434809	52000	18909	0
Σταυρινούδη Μαρία	Maria Stavrinoudi	797036483652723	Facebook	14	1	432986	95000	1386	0
Feminist Apparel		147698828729567	Facebook	24	1	432976	154000	4340	801
Eurovoľby	Richard Sulik	2376963545647566	Facebook	184	1	432816	76000	18216	0
Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	Skalnik Petr	1172318522948253	Facebook	18	1	430982	104000	2582	200
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	12	1	429988	92000	1188	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	22	1	429978	100000	4488	600
Westmorland and Lonsdale Liberal Democrats	P Trollope [Election Agent] on behalf of the Liberal Democrats	725151761019350	Facebook	39	1	428961	95000	4467	0
Álex Pastor	PSC Badalona	2053966338189807	Facebook	41	1	428959	105000	4459	100
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	50	1	428950	105000	4950	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	44	1	427956	93000	507	133
Navarra Suma	Navarra Suma	401519690408274	Facebook	75	1	427925	98000	7825	100
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	13	1	426987	91000	1287	0
Μανώλης Γραφάκος - Manolis Grafakos	Manolis Grafakos	1788352434721617	Facebook	25	1	426975	109000	2475	0
Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	43	1	426957	136000	1875	370
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	45	1	426955	98000	4855	100
FT Content Solutions		1220981994590364	Facebook	11	1	425989	121000	2648	347
CCFD-Terre Solidaire		112547358788607	Facebook	9	1	424991	148000	2191	600
Brief.eco		550490141980385	Facebook	9	1	424991	151000	2991	800
Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	10	1	424990	121000	1390	100
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	14	1	424986	136000	2186	200
Natuur & Milieu		156571571036057	Facebook	21	1	424979	153000	4579	900
GetBarry		1351813504859326	Facebook	25	1	424975	98000	4075	400
SPD Halle	SPD Halle (Saale)	219299761494261	Facebook	19	1	423981	102000	2681	200
Clínica Harmonie Salamanca		115307495164630	Facebook	50	1	423950	112000	4950	0
Jarosław Duda	KKW Koalicja Europejska PO PSL SLD .N ZIELONI	100666510056063	Facebook	13	1	421987	87000	1160	279
Piratenpartei	Piratenpartei	149871337782	Facebook	9	1	420991	147000	7391	1400
Dorset for Europe	Dorset For Europe	205664403208769	Facebook	13	1	420987	162000	9011	1620
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	20	1	420980	117000	3180	300
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	20	1	420980	117000	2099	937
Koen Geens	CD&V	294055357407926	Facebook	46	1	420954	120000	4954	100
José Manuel Fernandes		255056481315205	Facebook	4	1	419996	210000	1196	200
Anti-fascism, anti-racism. steps to freedom		898496656842789	Facebook	5	1	419995	210000	1295	200
ΑΔΕΚ - Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	620951011676414	Facebook	7	1	419993	150000	693	0
Κόμης Ανδρέας	Andreas Komis	390029414928064	Facebook	8	1	419992	147000	2792	500
Bosch Global		185652704861747	Facebook	8	1	419992	147000	2392	400
ΜέΡΑ25		333635613794935	Facebook	15	1	419985	102000	1485	0
Dr. Keresztes László Lóránt	LMP - Lehet Más a Politika	132593883577930	Facebook	17	1	419983	96000	913	238
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	20	1	419980	149000	1980	0
AIESEC Italia		289518708781	Facebook	10	1	417990	146000	990	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	19	1	417981	122000	1088	231
Prof. Ryszard Legutko		557305027641691	Facebook	7	1	415993	176000	1696	395
Enpal		1326707294032269	Facebook	7	1	414993	146000	3193	900
Markets.com		478063878928667	Facebook	8	1	414992	146000	2930	801
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	19	1	414981	86000	1881	0
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	36	1	414964	138000	3704	790
Pilar Alegría 2019	PSOE Aragón	1603193216419322	Facebook	359	1	414641	14000	35541	0
Θόδωρος Μεχλιζόγλου - Υποψήφιος Ευρωβουλευτής		2003326776616516	Facebook	39	1	413961	115000	3861	0
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	19	1	412981	91000	3881	500
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	27	1	412973	121000	4773	800
SNE		1703448029710053	Facebook	6	1	411994	205000	10409	2314
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	11	1	411989	112000	10286	2314
Nicu Ștefănuță		279454772645662	Facebook	16	1	411984	124000	1378	105
Bert Maertens	N-VA	230657213955622	Facebook	16	1	411984	124000	2384	200
José Manuel Bermúdez	Coalicion Canaria	179844672027190	Facebook	41	1	411959	98000	4059	0
Musée national de l'histoire de l'immigration		89756927592	Facebook	6	1	410994	175000	1794	300
Dušan Šándor - Váš zástupca v Európskom parlamente		350764848876135	Facebook	11	1	410989	82000	1489	100
Beata Mateusiak-Pielucha - Poseł na Sejm RP	Komitet Wyborczy Prawo i Sprawiedliwość	169112936501251	Facebook	21	1	410979	117000	762	69
Unitas		AR53945888749387776	Google	41	1	410000	0	2050	0
Administraţie Liberală		2159559831039746	Facebook	3	1	409997	205000	230	42
Waterschap Brabantse Delta		463828040351089	Facebook	4	1	409996	202000	2196	1000
Florida Invest		1757174107834441	Facebook	9	1	409991	112000	1149	89
Carlisle Labour	The Labour Party	506006716156582	Facebook	10	1	409990	82000	4385	810
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	18	1	409982	112000	1624	302
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	18	1	409982	123000	3202	685
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	24	1	409976	94000	5176	700
24Bottles		126060760828576	Facebook	107	1	409893	75000	10593	0
Farkas Gergely	Országgyűlés Hivatala Jobbik Frakció	428800467250448	Facebook	24	1	407976	83000	708	170
Cerveau & Psycho		212434006141	Facebook	11	1	406989	81000	2689	400
Oxfam		201612129410	Facebook	5	1	405995	201000	1795	600
Primes environnement		295117997866642	Facebook	6	1	405994	171000	2694	800
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	8	1	405992	141000	404	99
Branislav Škripek		498701220263973	Facebook	16	1	405984	90000	1584	0
Broxtowe Labour	Broxtowe Constituency Labour Party	323132217860227	Facebook	34	1	405966	90000	5283	347
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	84	1	405916	109000	8316	0
Nueva Revista Socialista		655246654822571	Facebook	3	1	404997	201000	1203	300
Smart Solutions Qualified people for you		401154619963846	Facebook	3	1	404997	201000	6097	1500
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	5	1	404995	201000	2095	400
Θεοδόσης Πελεγρίνης	Θεοδόσης Πελεγρίνης	161951727170444	Facebook	5	1	404995	171000	495	0
L'Europa che non sai		299218030763134	Facebook	8	1	404992	111000	1592	200
Altaforte Edizioni	Altaforte Edizioni	1309925725776765	Facebook	14	1	404986	120000	1786	100
Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	23	1	404977	131000	2277	0
Disney Junior (UK)		212291995464063	Facebook	8	1	403992	170000	3346	925
Now Brexit	donors to NowBrexit	292444058229546	Facebook	17	1	403983	119000	2873	231
Raluca Amariei	USR Sibiu	183087692172986	Facebook	8	1	402992	140000	607	168
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	13	1	402987	152000	1118	349
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	11	1	401989	182000	2289	300
Go Climate Neutral	Go Climate Neutral	1797724450537743	Facebook	3	1	400997	200000	9269	1852
The City of Edinburgh Council	The City of Edinburgh Council	124181887611335	Facebook	6	1	400994	140000	1613	231
Stockport For Europe	#ProjectHope	1498877030176201	Facebook	6	1	400994	140000	8209	1620
Bradford Council	Bradford Council	145878302161029	Facebook	7	1	400993	140000	3116	578
Elżbieta Łukacijewska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	271399596270991	Facebook	11	1	400989	182000	625	93
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	20	1	400980	139000	2291	0
Kristof Hendrickx		125105154858140	Facebook	2	1	399998	200000	1998	1000
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	2	1	399998	200000	209	42
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	2	1	399998	200000	1998	1000
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	2	1	399998	200000	1155	231
En primera plana - RFI / France 24		1962039850742148	Facebook	2	1	399998	200000	198	0
Nyong & Mfoumou OnLine		630221033975760	Facebook	2	1	399998	200000	198	0
Bompiani		111059814766	Facebook	2	1	399998	200000	198	0
Dedicated Brand		165262836994463	Facebook	2	1	399998	200000	1388	555
GooVercnc		478029222330844	Facebook	2	1	399998	200000	998	200
Chatham House	Chatham House	202798122688	Facebook	3	1	399997	200000	1732	347
Wrocław - Tu żyję, tu oddycham		354842004935437	Facebook	3	1	399997	200000	1395	279
Electrolux Hrvatska		1229501663771543	Facebook	3	1	399997	200000	297	0
Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	4	1	399996	170000	1064	178
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	4	1	399996	170000	1596	300
Zion8studiojahpan		2067119086946609	Facebook	4	1	399996	170000	352	0
Dude Dad		154100984604961	Facebook	4	1	399996	170000	9787	1958
Daydream Believers - Barnsley FC Film		351543495287992	Facebook	4	1	399996	170000	2309	462
Pier Luigi Mottinelli		1999539790166556	Facebook	5	1	399995	140000	1295	200
Διοτίμα - Κέντρο Γυναικείων Μελετών και Ερευνών  / CRWI Diotima		117100185293393	Facebook	5	1	399995	140000	895	100
Palestinian Hustle		1814444211928366	Facebook	5	1	399995	170000	440	0
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	6	1	399994	140000	2594	500
Lovin Malta	Lovin Malta	1700937210129433	Facebook	6	1	399994	140000	1794	300
Erika Jurinová	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	467066839986458	Facebook	6	1	399994	140000	2194	400
Robert Farle	Robert Farle	1565754943752371	Facebook	6	1	399994	140000	2594	500
Croix-Rouge française		9547656123	Facebook	6	1	399994	140000	1394	200
Ansaar International e.V.		354608017990902	Facebook	7	1	399993	110000	2693	500
Stefano Pasquino	Stefano Pasquino	540716416041137	Facebook	8	1	399992	80000	792	0
Elisabetta Gardini		114266221965026	Facebook	15	1	399985	86000	1485	0
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	14	1	397986	145000	2220	428
Fondo Forestale Italiano		116175762362355	Facebook	16	1	397984	115000	2384	200
Milieudefensie	Milieudefensie	83439828234	Facebook	32	1	397968	89000	4368	300
Somos Feminismo		2333471100264465	Facebook	54	1	397946	104000	5346	0
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	29	1	396971	149000	3271	100
Marek Ženíšek	TOP 09	523450094407778	Facebook	13	1	395987	118000	1670	345
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	13	1	395987	91000	354	21
Enrico Rossi	Enrico Rossi	197611081853	Facebook	16	1	394984	106000	1584	0
Linköpingsmoderaterna	Moderaterna Linköping	108239705998001	Facebook	30	1	394970	86000	1478	305
Ørsted		170902079673829	Facebook	19	1	393981	78000	5219	1031
Basmah		137973986840264	Facebook	24	1	393976	144000	2827	178
Δύναμη Πολιτών Ηρακλείου	Δύναμη Πολιτών Hρακλείου	738724249495865	Facebook	14	1	392986	141000	1786	100
EH Bildu	EH Bildu	183202371808498	Facebook	55	1	392945	92000	5445	0
Campagne nationale d’économie d’énergie		293095048144707	Facebook	12	1	391988	144000	7388	1600
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	15	1	391985	111000	3894	883
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	82	1	390918	86000	4086	749
PNL Prahova		148993498505135	Facebook	14	1	389986	81000	627	84
Giancarlo Cerrelli	Giancarlo Cerrelli 	721617177928574	Facebook	20	1	389980	128000	2380	100
PNL Cluj		252950101538687	Facebook	22	1	389978	111000	709	63
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	43	1	389957	81000	6257	500
Jens Spahn	Jens Spahn	92576009043	Facebook	89	1	389911	80000	9211	100
Zbigniew Kuźmiuk		286259248181285	Facebook	22	1	388978	119000	692	46
Joachim Brudziński		722625777782250	Facebook	12	1	387988	143000	857	209
Giv Klimaet Lov		445657632847922	Facebook	13	1	387987	116000	5662	1566
Britt Bager	Bager Britt	460055244123143	Facebook	24	1	387976	121000	4050	812
Zandra Pettersson SD politiker		1731576980266356	Facebook	18	1	386982	82000	4480	916
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	13	1	384987	80000	1254	0
FullUp		160098407696881	Facebook	70	1	384930	94000	8130	300
I Love EU	Terence Brotheridge	396013737832767	Facebook	107	1	384893	70000	12258	0
Beata Mazurek		564941230235866	Facebook	12	1	382988	139000	1811	395
Mirosława Nykiel Posłanka na Sejm RP	Adam Jan Kądziela	150873051654314	Facebook	19	1	382981	94000	1461	255
Jacek Wilk		499646073441042	Facebook	13	1	381987	82000	671	93
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	18	1	381982	94000	1782	0
Venstres Landsorganisation		AR283015942256984064	Google	38	1	380000	0	1900	0
XTB Online Trading		138239466852	Facebook	10	1	379990	85000	5990	1800
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	23	1	379977	84000	2277	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	29	1	377971	114000	7671	1200
Cameroun Le Débat Citoyen		326888558168792	Facebook	13	1	376987	78000	1145	0
PTB	PTB	53838654385	Facebook	7	1	375993	171000	1893	300
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	9	1	375991	141000	1291	100
